school_id,ncessch,school_name,entry_grade,projection_year,projection_type,grade,projected_enrollment,generated_at,survival_rate_min,survival_rate_median,survival_rate_max,entry_grade_low,entry_grade_high,entry_grade_median
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2023-2024,max,Grade 8,58,2025-06-13T16:45:31.240148,0.8450704225352113,0.8450704225352113,0.8450704225352113,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2023-2024,max,Grade 9,69,2025-06-13T16:45:31.240151,1.5087719298245614,1.5087719298245614,1.5087719298245614,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2023-2024,max,Grade 10,95,2025-06-13T16:45:31.240153,1.0483870967741935,1.0483870967741935,1.0483870967741935,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2023-2024,max,Grade 11,130,2025-06-13T16:45:31.240156,1.4423076923076923,1.4423076923076923,1.4423076923076923,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2023-2024,max,Grade 12,60,2025-06-13T16:45:31.240158,0.6373626373626373,0.6373626373626373,0.6373626373626373,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2024-2025,max,Kindergarten,70,2025-06-13T16:45:31.240161,0.7155963302752294,1.0,1.2844036697247707,54,70,54
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2024-2025,max,Grade 1,70,2025-06-13T16:45:31.240164,1.0,1.0,1.0,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2024-2025,max,Grade 2,74,2025-06-13T16:45:31.240166,1.0512820512820513,1.0512820512820513,1.0512820512820513,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2024-2025,max,Grade 3,61,2025-06-13T16:45:31.240169,0.8181818181818182,0.8181818181818182,0.8181818181818182,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2024-2025,max,Grade 4,34,2025-06-13T16:45:31.240171,1.0,1.0,1.0,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2024-2025,max,Grade 5,37,2025-06-13T16:45:31.240174,1.0769230769230769,1.0769230769230769,1.0769230769230769,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2024-2025,max,Grade 6,73,2025-06-13T16:45:31.240176,1.5116279069767442,1.5116279069767442,1.5116279069767442,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2024-2025,max,Grade 7,87,2025-06-13T16:45:31.240179,1.0588235294117647,1.0588235294117647,1.0588235294117647,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2024-2025,max,Grade 8,76,2025-06-13T16:45:31.240181,0.8450704225352113,0.8450704225352113,0.8450704225352113,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2024-2025,max,Grade 9,88,2025-06-13T16:45:31.240184,1.5087719298245614,1.5087719298245614,1.5087719298245614,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2024-2025,max,Grade 10,72,2025-06-13T16:45:31.240200,1.0483870967741935,1.0483870967741935,1.0483870967741935,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2024-2025,max,Grade 11,137,2025-06-13T16:45:31.240203,1.4423076923076923,1.4423076923076923,1.4423076923076923,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2024-2025,max,Grade 12,83,2025-06-13T16:45:31.240205,0.6373626373626373,0.6373626373626373,0.6373626373626373,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2025-2026,max,Kindergarten,70,2025-06-13T16:45:31.240208,0.7155963302752294,1.0,1.2844036697247707,54,70,54
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2025-2026,max,Grade 1,70,2025-06-13T16:45:31.240210,1.0,1.0,1.0,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2025-2026,max,Grade 2,74,2025-06-13T16:45:31.240213,1.0512820512820513,1.0512820512820513,1.0512820512820513,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2025-2026,max,Grade 3,61,2025-06-13T16:45:31.240215,0.8181818181818182,0.8181818181818182,0.8181818181818182,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2025-2026,max,Grade 4,61,2025-06-13T16:45:31.240219,1.0,1.0,1.0,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2025-2026,max,Grade 5,37,2025-06-13T16:45:31.240221,1.0769230769230769,1.0769230769230769,1.0769230769230769,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2025-2026,max,Grade 6,56,2025-06-13T16:45:31.240224,1.5116279069767442,1.5116279069767442,1.5116279069767442,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2025-2026,max,Grade 7,77,2025-06-13T16:45:31.240226,1.0588235294117647,1.0588235294117647,1.0588235294117647,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2025-2026,max,Grade 8,74,2025-06-13T16:45:31.240229,0.8450704225352113,0.8450704225352113,0.8450704225352113,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2025-2026,max,Grade 9,115,2025-06-13T16:45:31.240231,1.5087719298245614,1.5087719298245614,1.5087719298245614,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2025-2026,max,Grade 10,92,2025-06-13T16:45:31.240234,1.0483870967741935,1.0483870967741935,1.0483870967741935,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2025-2026,max,Grade 11,104,2025-06-13T16:45:31.240236,1.4423076923076923,1.4423076923076923,1.4423076923076923,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2025-2026,max,Grade 12,87,2025-06-13T16:45:31.240239,0.6373626373626373,0.6373626373626373,0.6373626373626373,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2026-2027,max,Kindergarten,70,2025-06-13T16:45:31.240241,0.7155963302752294,1.0,1.2844036697247707,54,70,54
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2026-2027,max,Grade 1,70,2025-06-13T16:45:31.240244,1.0,1.0,1.0,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2026-2027,max,Grade 2,74,2025-06-13T16:45:31.240246,1.0512820512820513,1.0512820512820513,1.0512820512820513,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2026-2027,max,Grade 3,61,2025-06-13T16:45:31.240249,0.8181818181818182,0.8181818181818182,0.8181818181818182,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2026-2027,max,Grade 4,61,2025-06-13T16:45:31.240251,1.0,1.0,1.0,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2026-2027,max,Grade 5,66,2025-06-13T16:45:31.240254,1.0769230769230769,1.0769230769230769,1.0769230769230769,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2026-2027,max,Grade 6,56,2025-06-13T16:45:31.240256,1.5116279069767442,1.5116279069767442,1.5116279069767442,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2026-2027,max,Grade 7,59,2025-06-13T16:45:31.240259,1.0588235294117647,1.0588235294117647,1.0588235294117647,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2026-2027,max,Grade 8,65,2025-06-13T16:45:31.240261,0.8450704225352113,0.8450704225352113,0.8450704225352113,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2026-2027,max,Grade 9,112,2025-06-13T16:45:31.240264,1.5087719298245614,1.5087719298245614,1.5087719298245614,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2026-2027,max,Grade 10,121,2025-06-13T16:45:31.240266,1.0483870967741935,1.0483870967741935,1.0483870967741935,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2026-2027,max,Grade 11,133,2025-06-13T16:45:31.240268,1.4423076923076923,1.4423076923076923,1.4423076923076923,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2026-2027,max,Grade 12,66,2025-06-13T16:45:31.240271,0.6373626373626373,0.6373626373626373,0.6373626373626373,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2022-2023,outer_min,Kindergarten,39,2025-06-13T16:45:31.240275,0.7155963302752294,1.0,1.2844036697247707,54,70,54
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2022-2023,outer_min,Grade 1,39,2025-06-13T16:45:31.240278,1.0,1.0,1.0,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2022-2023,outer_min,Grade 2,41,2025-06-13T16:45:31.240281,1.0512820512820513,1.0512820512820513,1.0512820512820513,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2022-2023,outer_min,Grade 3,45,2025-06-13T16:45:31.240283,0.8181818181818182,0.8181818181818182,0.8181818181818182,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2022-2023,outer_min,Grade 4,50,2025-06-13T16:45:31.240286,1.0,1.0,1.0,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2022-2023,outer_min,Grade 5,43,2025-06-13T16:45:31.240288,1.0769230769230769,1.0769230769230769,1.0769230769230769,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2022-2023,outer_min,Grade 6,51,2025-06-13T16:45:31.240291,1.5116279069767442,1.5116279069767442,1.5116279069767442,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2022-2023,outer_min,Grade 7,54,2025-06-13T16:45:31.240293,1.0588235294117647,1.0588235294117647,1.0588235294117647,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2022-2023,outer_min,Grade 8,57,2025-06-13T16:45:31.240296,0.8450704225352113,0.8450704225352113,0.8450704225352113,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2022-2023,outer_min,Grade 9,62,2025-06-13T16:45:31.240298,1.5087719298245614,1.5087719298245614,1.5087719298245614,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2022-2023,outer_min,Grade 10,52,2025-06-13T16:45:31.240301,1.0483870967741935,1.0483870967741935,1.0483870967741935,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2022-2023,outer_min,Grade 11,75,2025-06-13T16:45:31.240306,1.4423076923076923,1.4423076923076923,1.4423076923076923,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2022-2023,outer_min,Grade 12,58,2025-06-13T16:45:31.240309,0.6373626373626373,0.6373626373626373,0.6373626373626373,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2023-2024,outer_min,Kindergarten,39,2025-06-13T16:45:31.240311,0.7155963302752294,1.0,1.2844036697247707,54,70,54
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2023-2024,outer_min,Grade 1,39,2025-06-13T16:45:31.240314,1.0,1.0,1.0,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2023-2024,outer_min,Grade 2,41,2025-06-13T16:45:31.240316,1.0512820512820513,1.0512820512820513,1.0512820512820513,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2023-2024,outer_min,Grade 3,45,2025-06-13T16:45:31.240319,0.8181818181818182,0.8181818181818182,0.8181818181818182,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2023-2024,outer_min,Grade 4,50,2025-06-13T16:45:31.240321,1.0,1.0,1.0,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2023-2024,outer_min,Grade 5,43,2025-06-13T16:45:31.240324,1.0769230769230769,1.0769230769230769,1.0769230769230769,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2023-2024,outer_min,Grade 6,51,2025-06-13T16:45:31.240326,1.5116279069767442,1.5116279069767442,1.5116279069767442,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2023-2024,outer_min,Grade 7,54,2025-06-13T16:45:31.240329,1.0588235294117647,1.0588235294117647,1.0588235294117647,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2023-2024,outer_min,Grade 8,57,2025-06-13T16:45:31.240331,0.8450704225352113,0.8450704225352113,0.8450704225352113,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2023-2024,outer_min,Grade 9,62,2025-06-13T16:45:31.240334,1.5087719298245614,1.5087719298245614,1.5087719298245614,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2023-2024,outer_min,Grade 10,52,2025-06-13T16:45:31.240336,1.0483870967741935,1.0483870967741935,1.0483870967741935,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2023-2024,outer_min,Grade 11,75,2025-06-13T16:45:31.240339,1.4423076923076923,1.4423076923076923,1.4423076923076923,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2023-2024,outer_min,Grade 12,58,2025-06-13T16:45:31.240341,0.6373626373626373,0.6373626373626373,0.6373626373626373,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2024-2025,outer_min,Kindergarten,39,2025-06-13T16:45:31.240344,0.7155963302752294,1.0,1.2844036697247707,54,70,54
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2024-2025,outer_min,Grade 1,39,2025-06-13T16:45:31.240347,1.0,1.0,1.0,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2024-2025,outer_min,Grade 2,41,2025-06-13T16:45:31.240349,1.0512820512820513,1.0512820512820513,1.0512820512820513,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2024-2025,outer_min,Grade 3,45,2025-06-13T16:45:31.240351,0.8181818181818182,0.8181818181818182,0.8181818181818182,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2024-2025,outer_min,Grade 4,50,2025-06-13T16:45:31.240354,1.0,1.0,1.0,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2024-2025,outer_min,Grade 5,43,2025-06-13T16:45:31.240356,1.0769230769230769,1.0769230769230769,1.0769230769230769,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2024-2025,outer_min,Grade 6,51,2025-06-13T16:45:31.240359,1.5116279069767442,1.5116279069767442,1.5116279069767442,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2024-2025,outer_min,Grade 7,54,2025-06-13T16:45:31.240361,1.0588235294117647,1.0588235294117647,1.0588235294117647,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2024-2025,outer_min,Grade 8,57,2025-06-13T16:45:31.240364,0.8450704225352113,0.8450704225352113,0.8450704225352113,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2024-2025,outer_min,Grade 9,62,2025-06-13T16:45:31.240366,1.5087719298245614,1.5087719298245614,1.5087719298245614,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2024-2025,outer_min,Grade 10,52,2025-06-13T16:45:31.240369,1.0483870967741935,1.0483870967741935,1.0483870967741935,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2024-2025,outer_min,Grade 11,75,2025-06-13T16:45:31.240371,1.4423076923076923,1.4423076923076923,1.4423076923076923,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2024-2025,outer_min,Grade 12,58,2025-06-13T16:45:31.240374,0.6373626373626373,0.6373626373626373,0.6373626373626373,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2025-2026,outer_min,Kindergarten,39,2025-06-13T16:45:31.240377,0.7155963302752294,1.0,1.2844036697247707,54,70,54
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2025-2026,outer_min,Grade 1,39,2025-06-13T16:45:31.240379,1.0,1.0,1.0,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2025-2026,outer_min,Grade 2,41,2025-06-13T16:45:31.240382,1.0512820512820513,1.0512820512820513,1.0512820512820513,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2025-2026,outer_min,Grade 3,45,2025-06-13T16:45:31.240384,0.8181818181818182,0.8181818181818182,0.8181818181818182,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2025-2026,outer_min,Grade 4,50,2025-06-13T16:45:31.240387,1.0,1.0,1.0,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2025-2026,outer_min,Grade 5,43,2025-06-13T16:45:31.240389,1.0769230769230769,1.0769230769230769,1.0769230769230769,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2025-2026,outer_min,Grade 6,51,2025-06-13T16:45:31.240392,1.5116279069767442,1.5116279069767442,1.5116279069767442,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2025-2026,outer_min,Grade 7,54,2025-06-13T16:45:31.240394,1.0588235294117647,1.0588235294117647,1.0588235294117647,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2025-2026,outer_min,Grade 8,57,2025-06-13T16:45:31.240397,0.8450704225352113,0.8450704225352113,0.8450704225352113,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2025-2026,outer_min,Grade 9,62,2025-06-13T16:45:31.240399,1.5087719298245614,1.5087719298245614,1.5087719298245614,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2025-2026,outer_min,Grade 10,52,2025-06-13T16:45:31.240401,1.0483870967741935,1.0483870967741935,1.0483870967741935,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2025-2026,outer_min,Grade 11,75,2025-06-13T16:45:31.240404,1.4423076923076923,1.4423076923076923,1.4423076923076923,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2025-2026,outer_min,Grade 12,58,2025-06-13T16:45:31.240409,0.6373626373626373,0.6373626373626373,0.6373626373626373,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2026-2027,outer_min,Kindergarten,39,2025-06-13T16:45:31.240412,0.7155963302752294,1.0,1.2844036697247707,54,70,54
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2026-2027,outer_min,Grade 1,39,2025-06-13T16:45:31.240415,1.0,1.0,1.0,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2026-2027,outer_min,Grade 2,41,2025-06-13T16:45:31.240418,1.0512820512820513,1.0512820512820513,1.0512820512820513,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2026-2027,outer_min,Grade 3,45,2025-06-13T16:45:31.240420,0.8181818181818182,0.8181818181818182,0.8181818181818182,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2026-2027,outer_min,Grade 4,50,2025-06-13T16:45:31.240423,1.0,1.0,1.0,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2026-2027,outer_min,Grade 5,43,2025-06-13T16:45:31.240425,1.0769230769230769,1.0769230769230769,1.0769230769230769,,,
1912080,00000714,Montgomery Catholic Preparatory School,Kindergarten,2026-2027,outer_min,Grade 6,51,2025-06-13T16:45:31.240428,1.5116279069767442,1.5116279069767442,1.5116279069767442,,,
